Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,SurplusCal,DeficitCal,deficit,surplus,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,
5/26/2014,26,5,2014,19.9108,25,33.5,52,95,surplus,121.0210721,surplus,deficit,-0.00833187,1.00833187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2014,27,5,2014,16.8476,21,31,54,97,surplus,29.05008232,surplus,deficit,-0.035650519,1.035650519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2014,28,5,2014,16.0818,21,29.5,65,96,surplus,46.29047237,surplus,deficit,-0.022079699,1.022079699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2014,29,5,2014,16.8476,20.5,29,65,97,surplus,37.42656616,surplus,deficit,-0.027452492,1.027452492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2014,30,5,2014,18.3792,20.5,31.2,60,94,surplus,44.50842269,surplus,deficit,-0.022984055,1.022984055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2014,31,5,2014,19.145,22.5,32.5,52,93,surplus,54.57184785,surplus,deficit,-0.018666521,1.018666521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2014,1,6,2014,8.4238,24,26.5,87,95,surplus,62.87377927,surplus,deficit,-0.016161935,1.016161935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2014,2,6,2014,19.145,22.5,31.5,57,95,surplus,68.35069513,surplus,deficit,-0.014847657,1.014847657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2014,3,6,2014,16.8476,22.1,31,65,91,surplus,71.38903545,surplus,deficit,-0.014206758,1.014206758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2014,4,6,2014,16.8476,22.5,31.5,60,95,surplus,73.55314918,surplus,deficit,-0.013782999,1.013782999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2014,5,6,2014,12.2528,23.5,29.5,64,95,surplus,58.60442262,surplus,deficit,-0.017359778,1.017359778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2014,6,6,2014,16.0818,23.5,30,67,97,surplus,93.86929557,surplus,deficit,-0.010767822,1.010767822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2014,7,6,2014,13.0186,22,28,73,95,surplus,52.91564973,surplus,deficit,-0.019262015,1.019262015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2014,8,6,2014,19.9108,23,31,58,95,surplus,75.58825401,surplus,deficit,-0.013406937,1.013406937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2014,9,6,2014,17.6134,23,31,62,95,surplus,84.36487657,surplus,deficit,-0.011995459,1.011995459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2014,10,6,2014,13.7844,23,32,53,100,surplus,60.73749265,surplus,deficit,-0.016739906,1.016739906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2014,11,6,2014,19.145,21.5,30,61,95,surplus,48.678226,surplus,deficit,-0.020973935,1.020973935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2014,12,6,2014,16.0818,22.5,28,72,97,surplus,69.75534202,surplus,deficit,-0.014544324,1.014544324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2014,13,6,2014,19.9108,22,31,60,95,surplus,68.54217681,surplus,deficit,-0.014805564,1.014805564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2014,14,6,2014,16.8476,23,30,60,95,surplus,60.73697242,surplus,deficit,-0.016740052,1.016740052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2014,15,6,2014,20.6766,23,32,60,95,surplus,104.1910814,surplus,deficit,-0.00969076,1.00969076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2014,16,6,2014,14.5502,23.5,31,60,98,surplus,78.07673126,surplus,deficit,-0.012974084,1.012974084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2014,17,6,2014,21.4424,21.5,31,58,95,surplus,54.9526955,surplus,deficit,-0.018534755,1.018534755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2014,18,6,2014,15.316,22,30.5,65,98,surplus,72.67054149,surplus,deficit,-0.013952734,1.013952734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2014,19,6,2014,18.3792,23,31.5,57,94,surplus,71.10090763,surplus,deficit,-0.014265151,1.014265151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2014,20,6,2014,17.6134,23,32,56,95,surplus,73.90190941,surplus,deficit,-0.013717062,1.013717062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2014,21,6,2014,19.145,23.5,32,55,94,surplus,79.81113403,surplus,deficit,-0.012688563,1.012688563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2014,22,6,2014,14.5502,21,29,67,93,surplus,38.05306748,surplus,deficit,-0.026988319,1.026988319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2014,23,6,2014,18.3792,22,30.5,62,100,surplus,77.30712881,surplus,deficit,-0.013104935,1.013104935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2014,24,6,2014,15.316,20.5,30.2,68,100,surplus,64.55979262,surplus,deficit,-0.015733217,1.015733217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2014,25,6,2014,18.3792,21,30,65,94,surplus,53.63808699,surplus,deficit,-0.018997651,1.018997651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2014,26,6,2014,19.9108,23,31,62,86,surplus,68.27713736,surplus,deficit,-0.01486389,1.01486389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2014,27,6,2014,17.6134,23,31.5,60,92,surplus,76.0389952,surplus,deficit,-0.013326404,1.013326404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2014,28,6,2014,15.316,24,31,60,95,surplus,81.43780726,surplus,deficit,-0.012431965,1.012431965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2014,29,6,2014,18.3792,23,30,65,91,surplus,74.14184678,surplus,deficit,-0.013672064,1.013672064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2014,30,6,2014,16.8476,23.5,31,63,93,surplus,87.34745216,surplus,deficit,-0.011581118,1.011581118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2014,1,7,2014,19.9108,23,30.5,62,94,surplus,82.69668989,surplus,deficit,-0.012240398,1.012240398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2014,2,7,2014,19.145,21,30.5,60,91,surplus,35.30445982,surplus,deficit,-0.029150729,1.029150729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2014,3,7,2014,16.8476,24,29,71,97,surplus,104.682494,surplus,deficit,-0.00964483,1.00964483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2014,4,7,2014,12.2528,21,26.5,70,90,surplus,14.09647538,surplus,deficit,-0.076356422,1.076356422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2014,5,7,2014,18.3792,21,27,71,90,surplus,24.02156281,surplus,deficit,-0.043437538,1.043437538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2014,6,7,2014,19.145,22.5,29.5,62,90,surplus,47.31963732,surplus,deficit,-0.021589116,1.021589116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2014,7,7,2014,18.3792,24,26.5,70,90,surplus,54.66520142,surplus,deficit,-0.018634049,1.018634049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2014,8,7,2014,13.0186,22,28.5,64,92,surplus,30.83256221,surplus,deficit,-0.03352042,1.03352042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2014,9,7,2014,10.7212,22.5,27,70,95,surplus,36.13617985,surplus,deficit,-0.028460692,1.028460692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2014,10,7,2014,16.0818,22.5,29,61,94,surplus,41.56642809,surplus,deficit,-0.024650926,1.024650926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2014,11,7,2014,18.3792,23.5,30,65,92,surplus,84.18524457,surplus,deficit,-0.012021363,1.012021363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2014,12,7,2014,19.145,23.5,31,60,90,surplus,75.98074666,surplus,deficit,-0.013336757,1.013336757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2014,13,7,2014,13.0186,24,29.5,65,94,surplus,67.76654525,surplus,deficit,-0.014977561,1.014977561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2014,14,7,2014,19.9108,23,30,65,90,surplus,76.3775396,surplus,deficit,-0.013266551,1.013266551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2014,15,7,2014,20.6766,23,32,60,97,surplus,110.0639045,surplus,deficit,-0.009168936,1.009168936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2014,16,7,2014,10.7212,21.5,26.5,75,90,surplus,26.55685834,surplus,deficit,-0.03912844,1.03912844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2014,17,7,2014,8.4238,21,27,80,90,surplus,31.29139684,surplus,deficit,-0.033012674,1.033012674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2014,18,7,2014,10.7212,22,28,68,91,surplus,30.53417004,surplus,deficit,-0.033859086,1.033859086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2014,19,7,2014,17.6134,22.5,29,62,89,surplus,35.85537222,surplus,deficit,-0.028689982,1.028689982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2014,20,7,2014,14.5502,22,29.5,59,90,surplus,25.02276891,surplus,deficit,-0.041627175,1.041627175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2014,21,7,2014,13.7844,23.5,28.5,69,90,surplus,57.14202039,surplus,deficit,-0.01781197,1.01781197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2014,22,7,2014,8.4238,23,28,69,90,surplus,33.66043434,surplus,deficit,-0.030618086,1.030618086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2014,23,7,2014,12.2528,22.5,26.5,72,90,surplus,30.99319191,surplus,deficit,-0.0333409,1.0333409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2014,24,7,2014,13.7844,22,28,69,91,surplus,37.92642914,surplus,deficit,-0.027080875,1.027080875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2014,25,7,2014,15.316,22,28,70,91,surplus,43.46094254,surplus,deficit,-0.023551055,1.023551055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2014,26,7,2014,14.5502,22.5,28,70,91,surplus,47.35495914,surplus,deficit,-0.021572665,1.021572665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2014,27,7,2014,20.6766,22,30,70,89,surplus,82.17514715,surplus,deficit,-0.012319041,1.012319041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2014,28,7,2014,16.8476,22.5,28.5,75,93,surplus,79.90896054,surplus,deficit,-0.012672832,1.012672832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2014,29,7,2014,13.0186,22.5,28.5,75,91,surplus,61.362477,surplus,deficit,-0.016566583,1.016566583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2014,30,7,2014,7.658,23,28,74,91,surplus,40.01698498,surplus,deficit,-0.025629864,1.025629864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2014,31,7,2014,9.9554,24,26,78,93,surplus,49.75878838,surplus,deficit,-0.020509123,1.020509123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2014,1,8,2014,10.7212,22.5,26,80,94,surplus,44.57469537,surplus,deficit,-0.022949099,1.022949099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2014,2,8,2014,14.5502,22.5,26.5,75,92,surplus,45.45639778,surplus,deficit,-0.02249395,1.02249395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2014,3,8,2014,11.487,22.5,26.5,78,93,surplus,46.02985318,surplus,deficit,-0.02220749,1.02220749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2014,4,8,2014,11.487,22.5,26.5,77,96,surplus,48.6570394,surplus,deficit,-0.020983259,1.020983259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2014,5,8,2014,8.4238,21,24.5,83,94,surplus,22.88498191,surplus,deficit,-0.045693435,1.045693435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2014,6,8,2014,7.658,20.5,26,80,94,surplus,24.52683753,surplus,deficit,-0.04250465,1.04250465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2014,7,8,2014,13.7844,22,24,67,93,deficit,0.841724461,deficit,surplus,6.318095685,-5.318095685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2014,8,8,2014,18.3792,22.5,29.5,65,92,surplus,62.19644578,surplus,deficit,-0.016340818,1.016340818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2014,9,8,2014,13.7844,23,28.5,65,92,surplus,44.96589468,surplus,deficit,-0.022744903,1.022744903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2014,10,8,2014,16.8476,21.5,25.8,65,91,deficit,0.735104834,deficit,surplus,3.775078325,-2.775078325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2014,11,8,2014,10.7212,21,28,70,93,surplus,29.49719813,surplus,deficit,-0.035091169,1.035091169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2014,12,8,2014,9.1896,21,27,75,91,surplus,26.12412551,surplus,deficit,-0.03980238,1.03980238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2014,13,8,2014,13.7844,21,28.5,67,92,surplus,29.87369678,surplus,deficit,-0.034633598,1.034633598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2014,14,8,2014,15.316,21,28,57,90,deficit,-5.715639372,deficit,surplus,0.148906149,0.851093851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2014,15,8,2014,13.7844,21,27.5,68,92,surplus,22.37741462,surplus,deficit,-0.046778341,1.046778341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2014,16,8,2014,12.2528,20.5,26,68,90,surplus,2.070066425,surplus,deficit,-0.934521425,1.934521425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2014,17,8,2014,15.316,22,28.5,63,90,surplus,26.97851312,surplus,deficit,-0.03849335,1.03849335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2014,18,8,2014,9.9554,21.5,26,77,94,surplus,30.07208983,surplus,deficit,-0.034397252,1.034397252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2014,19,8,2014,9.1896,22,23,77,95,surplus,14.40116832,surplus,deficit,-0.07462036,1.07462036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2014,20,8,2014,15.316,20,27.5,67,90,surplus,7.103857352,surplus,deficit,-0.163830827,1.163830827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2014,21,8,2014,9.1896,21,26.5,76,93,surplus,26.37093174,surplus,deficit,-0.039415186,1.039415186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2014,22,8,2014,8.4238,22,26,76,95,surplus,30.30345934,surplus,deficit,-0.034125664,1.034125664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2014,23,8,2014,10.7212,21.5,27,76,95,surplus,39.12313924,surplus,deficit,-0.026230788,1.026230788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2014,24,8,2014,11.487,21.5,28,74,95,surplus,46.05660865,surplus,deficit,-0.022194302,1.022194302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2014,25,8,2014,12.2528,20.5,28,70,98,surplus,34.71511025,surplus,deficit,-0.029660292,1.029660292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2014,26,8,2014,8.4238,20,25,80,95,surplus,17.5022726,surplus,deficit,-0.060597714,1.060597714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2014,27,8,2014,15.316,22,28.5,65,94,surplus,40.76257067,surplus,deficit,-0.025149279,1.025149279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2014,28,8,2014,10.7212,21.5,29,64,94,surplus,30.4948647,surplus,deficit,-0.033904207,1.033904207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2014,29,8,2014,6.1264,23,25,72,96,surplus,23.07124746,surplus,deficit,-0.045307815,1.045307815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2014,30,8,2014,9.9554,21.5,29,75,92,surplus,48.2951172,surplus,deficit,-0.021143832,1.021143832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2014,31,8,2014,11.487,22,29.5,65,93,surplus,41.16612582,surplus,deficit,-0.024896601,1.024896601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2014,1,9,2014,13.7844,22.5,27.5,70,93,surplus,44.01899841,surplus,deficit,-0.023245544,1.023245544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2014,2,9,2014,12.2528,22,28,66,92,surplus,30.01494894,surplus,deficit,-0.034464993,1.034464993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2014,3,9,2014,14.5502,22,28,74,92,surplus,54.59326017,surplus,deficit,-0.018659063,1.018659063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2014,4,9,2014,10.7212,21,28.5,72,95,surplus,40.29793692,surplus,deficit,-0.025446628,1.025446628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2014,5,9,2014,9.1896,22,26.5,75,94,surplus,32.60499037,surplus,deficit,-0.031640573,1.031640573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2014,6,9,2014,14.5502,21.5,29,61,96,surplus,31.6069928,surplus,deficit,-0.032672272,1.032672272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2014,7,9,2014,15.316,23,30,65,90,surplus,61.9477439,surplus,deficit,-0.016407498,1.016407498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2014,8,9,2014,16.0818,23,29.5,65,93,surplus,64.67914838,surplus,deficit,-0.015703728,1.015703728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2014,9,9,2014,8.4238,22,29,63,93,surplus,27.28022828,surplus,deficit,-0.03805142,1.03805142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2014,10,9,2014,9.1896,22,27.5,70,96,surplus,33.93924973,surplus,deficit,-0.030358919,1.030358919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2014,11,9,2014,16.8476,22.5,30,60,95,surplus,53.92689572,surplus,deficit,-0.018893985,1.018893985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2014,12,9,2014,12.2528,21.5,27,73,94,surplus,34.93589782,surplus,deficit,-0.029467321,1.029467321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2014,13,9,2014,16.0818,21.5,29.5,64,94,surplus,44.94743903,surplus,deficit,-0.022754454,1.022754454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2014,14,9,2014,19.9108,22.5,30.5,55,94,surplus,44.32335996,surplus,deficit,-0.023082236,1.023082236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2014,15,9,2014,13.0186,22,30,60,96,surplus,41.40863899,surplus,deficit,-0.024747183,1.024747183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2014,16,9,2014,13.0186,21.5,28,73,93,surplus,44.74636654,surplus,deficit,-0.022859041,1.022859041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2014,17,9,2014,9.1896,21,26.5,80,94,surplus,33.58167231,surplus,deficit,-0.030692102,1.030692102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/2014,18,9,2014,16.8476,22,30,58,88,surplus,24.80675468,surplus,deficit,-0.042004885,1.042004885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/2014,19,9,2014,14.5502,22.5,29.5,67,90,surplus,54.11842427,surplus,deficit,-0.01882586,1.01882586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2014,20,9,2014,13.7844,23,28,70,90,surplus,48.95067637,surplus,deficit,-0.020854763,1.020854763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2014,21,9,2014,15.316,22.5,29,62,90,surplus,35.02688166,surplus,deficit,-0.029388529,1.029388529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2014,22,9,2014,18.3792,22,28.5,62,90,surplus,26.14464047,surplus,deficit,-0.039769906,1.039769906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2014,23,9,2014,13.7844,22,29,63,93,surplus,35.9447394,surplus,deficit,-0.028616611,1.028616611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2014,24,9,2014,13.0186,22.5,28,69,93,surplus,44.86972056,surplus,deficit,-0.022794766,1.022794766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2014,25,9,2014,15.316,22.5,30.5,56,90,surplus,32.29949252,surplus,deficit,-0.0319494,1.0319494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2014,26,9,2014,12.2528,23,27,62,92,surplus,22.11160645,surplus,deficit,-0.04736731,1.04736731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2014,27,9,2014,18.3792,22.5,29.5,61,90,surplus,42.22451399,surplus,deficit,-0.024257412,1.024257412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2014,28,9,2014,13.0186,22.5,30,59,90,surplus,33.24640715,surplus,deficit,-0.031011207,1.031011207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2014,29,9,2014,18.3792,21,29,58,90,surplus,5.406916543,surplus,deficit,-0.226916029,1.226916029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2014,30,9,2014,6.8922,21,24.5,84,92,surplus,20.49662982,surplus,deficit,-0.051290916,1.051290916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2014,1,10,2014,9.9554,21.5,27.5,71,91,surplus,27.44862909,surplus,deficit,-0.037809143,1.037809143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/2014,2,10,2014,10.7212,22.5,27.5,73,92,surplus,41.59235561,surplus,deficit,-0.02463518,1.02463518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2014,3,10,2014,11.487,22.5,28,70,95,surplus,46.3898238,surplus,deficit,-0.02203137,1.02203137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2014,4,10,2014,18.3792,22,30.5,58,90,surplus,37.19669963,surplus,deficit,-0.027626828,1.027626828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2014,5,10,2014,12.2528,21.5,31,60,94,surplus,41.23267237,surplus,deficit,-0.024855421,1.024855421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2014,6,10,2014,16.8476,21.5,30,60,93,surplus,36.68645865,surplus,deficit,-0.028021833,1.028021833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2014,7,10,2014,11.487,21,31,55,92,surplus,19.66556939,surplus,deficit,-0.053574578,1.053574578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2014,8,10,2014,14.5502,22,32,55,93,surplus,44.35104998,surplus,deficit,-0.023067492,1.023067492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2014,9,10,2014,10.7212,21.5,31,60,94,surplus,37.80506421,surplus,deficit,-0.027170174,1.027170174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2014,10,10,2014,15.316,22,30,60,94,surplus,42.27607463,surplus,deficit,-0.02422711,1.02422711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2014,11,10,2014,11.487,21.5,26.5,75,93,surplus,31.75645725,surplus,deficit,-0.032513498,1.032513498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2014,12,10,2014,16.0818,22,30,63,94,surplus,53.8421211,surplus,deficit,-0.018924297,1.018924297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2014,13,10,2014,15.316,22,30.5,60,95,surplus,50.01120404,surplus,deficit,-0.020403498,1.020403498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2014,14,10,2014,15.316,21,30,68,94,surplus,56.57279187,surplus,deficit,-0.017994417,1.017994417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2014,15,10,2014,15.316,21.1,31,59,90,surplus,32.55486771,surplus,deficit,-0.031690832,1.031690832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2014,16,10,2014,15.316,22.5,30,66,90,surplus,59.28371777,surplus,deficit,-0.01715745,1.01715745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2014,17,10,2014,19.145,23,32,60,92,surplus,89.35664153,surplus,deficit,-0.011317768,1.011317768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2014,18,10,2014,15.316,21.5,28,60,92,surplus,11.69479057,surplus,deficit,-0.093503467,1.093503467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2014,19,10,2014,14.5502,20.5,27,60,92,deficit,-7.003054988,deficit,surplus,0.124952284,0.875047716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/2014,20,10,2014,19.9108,21,31.5,47,90,deficit,-10.48830761,deficit,surplus,0.087045023,0.912954977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2014,21,10,2014,16.0818,20,31,52,90,deficit,-3.229713227,deficit,surplus,0.236422648,0.763577352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2014,22,10,2014,18.3792,23,31,44,90,deficit,-0.144793397,deficit,surplus,0.873520063,0.126479937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2014,23,10,2014,11.487,24,30.5,60,92,surplus,54.84396836,surplus,deficit,-0.018572182,1.018572182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2014,24,10,2014,18.3792,23.3,31,65,92,surplus,96.59702448,surplus,deficit,-0.010460577,1.010460577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2014,25,10,2014,10.7212,22,28,73,93,surplus,43.20276116,surplus,deficit,-0.023695132,1.023695132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
